vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-151889;1501433;DEPOT;11506926;9;1;0.5;0;D33LAT;0000001139;9;20150916;20151015;15102512171136;0;4.5;4.5;0;D33LAT-10900871;0.2;9;0;MIXER PLONGEUR ;C
D33LAT-151890;1502728;DEPOT;11513179;25;1;0.5;0;D33LAT;0000001140;25;20150916;20151015;1510251217946;0;12.5;12.5;0;D33LAT-11500650;0.2;25;0;TABOURET CHROME D/NOIR ;C
D33LAT-151892;000178;DEPOT;000178-2;15;1;0.5;0;D33LAT;0000001141;15;20150916;20151015;1510161740548;7.5;7.5;7.5;0;D33LAT-10300553;0.2;15;1;Portant vetement carton;C
D33LAT-151893;1501336;DEPOT;11506357;36;1;0.5;0;D33LAT;0000001142;36;20150916;20151015;1510132334910;18;18;18;0;D33LAT-10700275;0.2;36;1;LOT DE 4 CHAISES OS DE MOUTON TAPISSERIE;C
D33LAT-151894;1502331;DEPOT;11511279;12.75;1;0.4;0;D33LAT;0000001143;12.75;20150916;20151015;1510141958318;7.65;7.65;5.1;0;D33LAT-11300406;0.2;12.75;1;LOT DE VERRES COGNAC ;C
D33LAT-151895;1502792;DEPOT;11513412;30;1;0.5;0;D33LAT;0000001144;30;20150916;20151015;15101715032;15;15;15;0;D33LAT-11500666;0.2;30;1;ROTISSOIRE CARTON ;C
D33LAT-151896;1502331;DEPOT;11511191;25.5;1;0.4;0;D33LAT;0000001145;25.5;20150916;20151015;1510141958318;15.3;15.3;10.2;0;D33LAT-11300406;0.2;25.5;1;THEIERE MA FACETTE ;C
D33LAT-151900;1502549;DEPOT;11512225;1;2;0.4;0;D33LAT;0000001147;2;20150917;20151015;1510141958355;1.02;1.02;0.68;0;D33LAT-11300406;0.2;1.7;1;LOT DE 3 COUVERTS PM ;C
D33LAT-151901;1502971;DEPOT;11514372;3;1;0.2;0;D33LAT;0000001147;3;20150917;20151015;1510132334909;2.4;2.4;0.6;0;D33LAT-19800369;0.2;3;1;DVD FILM ;C
D33LAT-151902;1404316;DEPOT;11421830;3;1;0.38;0;D33LAT;0000001147;3;20150917;20151015;1510141958568;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;A285-PATERE DE PORTE ;C
D33LAT-151903;000169;DEPOT;000169-1;15;1;0.5;0;D33LAT;0000001148;15;20150917;20151015;1510251217624;0;7.5;7.5;0;D33LAT-10401254;0.2;15;0;Mitigeur piel;C
D33LAT-151904;1502331;DEPOT;11511269;38.25;2;0.4;0;D33LAT;0000001149;76.5;20150917;20151015;1510141958318;37.8;37.8;25.2;0;D33LAT-11300406;0.2;63;1;LOT DE TASSES A CAFE LIMOGES;C
D33LAT-151905;1503098;DEPOT;11515121;11;1;0.4;0;D33LAT;0000001150;11;20150917;20151015;1510132334888;3;3;2;0;D33LAT-11200973;0.2;5;1;BIBELOT VAISSELLE ;C
D33LAT-151906;1501749;DEPOT;11508379;17;1;0.4;0;D33LAT;0000001151;17;20150917;20151015;151014195835;10.2;10.2;6.8;0;D33LAT-11500440;0.2;17;1;TABOURET ENFANT ;C
D33LAT-151909;1500897;DEPOT;11504474;30;1;0.5;0;D33LAT;0000001154;30;20150917;20151015;1510251217112;0;15;15;0;D33LAT-11500228;0.2;30;0;LOT DE 6 CHAISES ST HII CANNÉS DONT 1 HS;C
D33LAT-151911;1502046;DEPOT;11509851;105;1;0.5;0;D33LAT;0000001156;105;20150917;20151015;1510132335794;44.625;44.63;44.63;0;D33LAT-10001287;0.2;89.25;1;PAIRE DE BOUGEOIRS BAIONETTES;C
D33LAT-151912;1502866;DEPOT;11513770;60;1;0.5;0;D33LAT;0000001156;60;20150917;20151015;1510132335948;25.5;25.5;25.5;0;D33LAT-10200765;0.2;51;1;TABLE BASSE CARREE D/VERRE PIEDS INOX;C
D33LAT-151913;1502551;DEPOT;11512333;5.95;1;0.4;0;D33LAT;0000001156;5.95;20150917;20151015;1510132335692;3.57;3.57;2.38;0;D33LAT-11200973;0.2;5.95;1;CASQUE METAL DECO ;C
D33LAT-151916;1500844;DEPOT;11504316;37.5;1;0.5;0;D33LAT;0000001159;37.5;20150917;20151015;151013233499;18.75;18.75;18.75;0;D33LAT-19900147;0.2;37.5;1;VITRINE JAPONAIS GM ;C
D33LAT-151917;1502961;DEPOT;11514278;25;1;0.5;0;D33LAT;0000001160;25;20150917;20151015;1510132335254;12.5;12.5;12.5;0;D33LAT-19900861;0.2;25;1;MIROIR RESINE ST L XV ;C
D33LAT-151926;1501138;DEPOT;11505495;20;1;0.5;0;D33LAT;0000001163;20;20150917;20151015;15102512171135;0;10;10;0;D33LAT-10201165;0.2;20;0;STATUETTE BRONZE GANESH;C
D33LAT-151927;1501772;DEPOT;11508521;5.5;1;0.5;0;D33LAT;0000001164;5.5;20150917;20151015;15102512171134;0;2.75;2.75;0;D33LAT-11200336;0.2;5.5;0;COUPELLE NOIRE DORE ROSE;C
D33LAT-151928;1502127;DEPOT;11510291;29;1;0.38;0;D33LAT;0000001165;29;20150917;20151015;1510141958611;17.98;17.98;11.02;0;D33LAT-10600207;0.2;29;1;E216 SECHOIR VERTICAL N2;C
D33LAT-151932;1503008;DEPOT;11514851;4;1;0.2;0;D33LAT;0000001167;4;20150917;20151015;1510132334896;3.2;3.2;0.8;0;D33LAT-19800369;0.2;4;1;CD AUDIO ;C
D33LAT-151937;1502698;DEPOT;11513010;34;1;0.4;0;D33LAT;0000001169;34;20150917;20151015;1510132335755;20.4;20.4;13.6;0;D33LAT-19700084;0.2;34;1;POUF ROUGE ;C
D33LAT-151938;1501402;DEPOT;11506767;8;1;0.5;0;D33LAT;0000001170;8;20150917;20151015;1510132335827;4;4;4;0;D33LAT-11500354;0.2;8;1;CHAUDRON CUIVRE DIAM 24;C
D33LAT-151940;000172;DEPOT;000172-22;10;1;0.5;0;D33LAT;0000001170;10;20150917;20151015;1510132335447;5;5;5;0;D33LATPO50572;0.2;10;1;PORTE PARAPLUIE 
DECO FLEURS;C
D33LAT-151942;1503008;DEPOT;11514851;4;1;0.2;0;D33LAT;0000001172;4;20150917;20151015;1510132334896;3.2;3.2;0.8;0;D33LAT-19800369;0.2;4;1;CD AUDIO ;C
D33LAT-151943;1502600;DEPOT;11512520;40;1;0.5;0;D33LAT;0000001173;40;20150917;20151015;15102512171133;0;17;17;0;D33LAT-11500618;0.2;34;0;HOME CINEMA BARRE DE SON LAZER+ACC+TEL;C
D33LAT-151944;1500838;DEPOT;11504151;22.5;1;0.5;0;D33LAT;0000001173;22.5;20150917;20151015;15102216361184;11.25;11.25;11.25;0;D33LAT-19801189;0.2;22.5;1;TAPIS 140X200 MOTIF COULEUR;C
D33LAT-151945;000153;DEPOT;000153-1;35;1;0.5;0;D33LAT;0000001174;35;20150917;20151015;1510132335435;17.5;17.5;17.5;0;D33LAT-11500596;0.2;35;1;Table basse  carre metal
d/verre;C
D33LAT-151946;1502818;DEPOT;11513538;25;1;0.5;0;D33LAT;0000001175;25;20150917;20151015;1510132335464;10.625;10.63;10.63;0;D33LAT-10100672;0.2;21.25;1;PANIER A BUCHES ;C
D33LAT-151947;1502549;DEPOT;11512270;12;1;0.4;0;D33LAT;0000001177;12;20150917;20151015;1510141958355;6.12;6.12;4.08;0;D33LAT-11300406;0.2;10.2;1;LOT DE 2 OREILLET ;C
D33LAT-151950;1502634;DEPOT;11512685;29.75;1;0.5;0;D33LAT;0000001176;29.75;20150917;20151015;1510132335806;14.875;14.88;14.88;0;D33LAT-10700216;0.2;29.75;1;LUSTRE 5 BRANCHES GLOBES;C
D33LAT-151951;000095;DEPOT;000095-2;45;1;0.5;0;D33LAT;0000001178;45;20150917;20151015;1510132335179;22.5;22.5;22.5;0;D33LAT-10900170;0.2;45;1;CAFETIERE TASSIMO CARTON;C
D33LAT-151954;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000001181;2;20150917;20151015;1510141958606;1.24;1.24;0.76;0;D33LAT-10600207;0.2;2;1;A320 PILE BOUTON ;C
D33LAT-151955;1503089;DEPOT;11515044;5;1;0.2;0;D33LAT;0000001182;5;20150917;20151015;1510132335250;4;4;1;0;D33LAT-19800369;0.055;5;1;LIVRE ;C
D33LAT-151957;000110;DEPOT;000110-1;60;1;0.5;0;D33LAT;0000001184;60;20150917;20151015;1510132335747;30;30;30;0;D33LATMA50530;0.2;60;1;Lit pliant matelas 
sans housse;C
D33LAT-151958;1501766;DEPOT;11508448;16.5;1;0.5;0;D33LAT;0000001185;16.5;20150917;20151015;1510132335724;8.25;8.25;8.25;0;D33LAT-19900147;0.2;16.5;1;PAIRE DE FLACON PM CRISTAL;C
D33LAT-151960;000156;DEPOT;000156-40;10;1;0.4;0;D33LAT;0000001187;10;20150917;20151015;1510141958268;6;6;4;0;D33LAT-11300406;0.2;10;1;CHALUMEAU ANC CUIVRE;C
D33LAT-151961;1502127;DEPOT;11510277;8;1;0.38;0;D33LAT;0000001188;8;20150917;20151015;1510141958611;4.96;4.96;3.04;0;D33LAT-10600207;0.2;8;1;D139 TOILE A PEINDRE 60X80;C
D33LAT-151962;1501588;DEPOT;11507640;10;1;0.01;0;D33LAT;0000001189;10;20150917;20151015;1510132334652;9.9;9.9;0.1;0;D33LAT-11300098;0.2;10;1;51 SUSPENSION ;C
D33LAT-151963;1500468;DEPOT;11502366;1;1;0.5;0;D33LAT;0000001190;1;20150917;20151015;1510251217365;0;0.5;0.5;0;D33LAT-11500118;0.2;1;0;PINCE A SUCRE METAL ARGENTE;C
D33LAT-151964;1502862;DEPOT;11513745;3;1;0.2;0;D33LAT;0000001191;3;20150917;20151015;151013233492;2.4;2.4;0.6;0;D33LAT-19800369;0.2;3;1;CARAFE VERRE ;C
D33LAT-151965;1502823;DEPOT;11513606;10;1;0.2;0;D33LAT;0000001191;10;20150917;20151015;1510132334906;8;8;2;0;D33LAT-19800369;0.2;10;1;PASSOIRE A THE PM ;C
D33LAT-151966;1502592;DEPOT;11512635;30;1;0.2;0;D33LAT;0000001191;30;20150917;20151015;1510132335690;24;24;6;0;D33LAT-19800369;0.2;30;1;CARAFE PM+BOUCHON CRISTAL;C
D33LAT-151968;1502702;DEPOT;11513052;25;1;0.5;0;D33LAT;0000001192;25;20150917;20151015;151013233489;12.5;12.5;12.5;0;D33LAT-11200186;0.2;25;1;CADRE MM CHROME PERSONNAGE CHINOIS;C
D33LAT-151969;1404737;DEPOT;11424367;5;1;0.38;0;D33LAT;0000001193;5;20150917;20151015;151014195866;3.1;3.1;1.9;0;D33LAT-10600207;0.2;5;1;B261 STICKERS COULEUR ;C
D33LAT-151972;000151;DEPOT;000151-4;10;1;0.5;0;D33LAT;0000001196;10;20150917;20151015;1510251217109;0;5;5;0;D33LATLA50560;0.2;10;0;Rehausseur pour chaise;C
D33LAT-151974;1502931;DEPOT;11514148;25;1;0.4;0;D33LAT;0000001198;25;20150917;20151015;1510132334126;15;15;10;0;D33LAT-11200973;0.2;25;1;CADRE REPRO PERSONNAGE ;C
D33LAT-151975;1502127;DEPOT;11510336;4;1;0.38;0;D33LAT;0000001199;4;20150917;20151015;1510141958611;2.48;2.48;1.52;0;D33LAT-10600207;0.2;4;1;E19-PINCEAUX ARTISTE X12;C
D33LAT-151976;1502153;DEPOT;11510426;8;1;0.4;0;D33LAT;0000001199;8;20150917;20151015;1510141958313;4.2;4.2;2.8;0;D33LAT-11300406;0.2;7;1;LOT DE 6 ASSIETTES ;C
D33LAT-151979;1502999;DEPOT;11514537;45;1;0.4;0;D33LAT;0000001200;45;20150917;20151015;151014195886;27;27;18;0;D33LAT-11500719;0.2;45;1;PENDENTIF CRISTAL DE SWAROVSKI;C
D33LAT-151982;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000001202;2;20150917;20151015;1510141958606;1.24;1.24;0.76;0;D33LAT-10600207;0.2;2;1;A320 PILE BOUTON ;C
D33LAT-151983;1502287;DEPOT;11510953;38.25;1;0.5;0;D33LAT;0000001203;38.25;20150917;20151015;1510132335178;19.125;19.13;19.13;0;D33LAT-11100165;0.2;38.25;1;TOURNE DISQUE NOSTAL GIA;C
D33LAT-151985;1502529;DEPOT;11512092;331.5;1;0.465082;0;D33LAT;0000001204;331.5;20150917;20151015;1510132335945;177.325;177.33;154.17;0;D33LAT-10400786;0.2;331.5;1;COIFFEUSE BLANCHE D/VERRE + TABOURET;C
D33LAT-151987;1502127;DEPOT;11510275;2;1;0.38;0;D33LAT;0000001205;2;20150917;20151015;1510141958611;1.24;1.24;0.76;0;D33LAT-10600207;0.2;2;1;L191 TAPIS MULTICOLORE N2;C
D33LAT-151989;1502204;DEPOT;11510608;5.6;1;0.5;0;D33LAT;0000001206;5.6;20150917;20151015;1510251217130;0;2.8;2.8;0;D33LAT-11300194;0.2;5.6;0;CADRE DESSIN CHASSEUR ;C
D33LAT-151990;1502786;DEPOT;11513448;8;1;0.2;0;D33LAT;0000001207;8;20150917;20151015;1510132334600;6.4;6.4;1.6;0;D33LAT-19800369;0.2;8;1;SAC BESACE TISSU ROUGE ;C
D33LAT-151991;1502971;DEPOT;11514374;4;1;0.2;0;D33LAT;0000001208;4;20150917;20151015;1510132334909;3.2;3.2;0.8;0;D33LAT-19800369;0.2;4;1;COFFRET DE DVD ;C
D33LAT-151992;1502999;DEPOT;11514543;25;1;0.4;0;D33LAT;0000001209;25;20150917;20151015;151014195886;15;15;10;0;D33LAT-11500719;0.2;25;1;BAGUE CRISTAL DE SWAROVSKI;C
D33LAT-151993;1502549;DEPOT;11512204;5;1;0.4;0;D33LAT;0000001210;5;20150917;20151015;1510141958355;2.55;2.55;1.7;0;D33LAT-11300406;0.2;4.25;1;ROULEAU A PATISSERIE ;C
D33LAT-151996;1503030;DEPOT;11514795;10;1;0.5;0;D33LAT;0000001212;10;20150917;20151015;1510132335689;5;5;5;0;D33LAT-10000746;0.2;10;1;CALE PORTE LEZARD ;C
D33LAT-151999;000096;DEPOT;000096-17;7;1;0.4;0;D33LAT;0000001214;7;20150917;20151015;1510141958296;4.2;4.2;2.8;0;D33LAT-11300406;0.2;7;1;Lot de coupes a glace;C
D33LAT-152000;1501507;DEPOT;11507220;33;1;0.5;0;D33LAT;0000001215;33;20150917;20151015;1510132335433;16.5;16.5;16.5;0;D33LAT-11500384;0.2;33;1;LUSTRE BOIS METAL 2 GLOBES PATE DE VERRE;C
D33LAT-152001;1502127;DEPOT;11510350;3;2;0.38;0;D33LAT;0000001216;6;20150917;20151015;1510141958611;3.72;3.72;2.28;0;D33LAT-10600207;0.2;6;1;D314 LOUPE DE LECTURE N2;C
D33LAT-152003;000045;DEPOT;000045-1;10;1;0.5;0;D33LAT;0000001218;10;20150917;20151015;1510251217108;0;5;5;0;D33LAT-11200620;0.2;10;0;Cafetiere moulinex + acc bb;C
D33LAT-152004;1502785;DEPOT;11513370;5;1;0.5;0;D33LAT;0000001219;5;20150917;20151015;15102512171131;0;2.5;2.5;0;D33LAT-10601158;0.2;5;0;MIROIR CARRE DECOR JOURNAL;C
D33LAT-152005;000089;DEPOT;000089-34;15;1;0.4;0;D33LAT;0000001220;15;20150917;20151015;1510132335758;9;9;6;0;D33LAT-19700084;0.2;15;1;Casque militaire;C
D33LAT-152008;1501138;DEPOT;11505495;20;1;0.5;0;D33LAT;0000001221;20;20150917;20151015;15102512171135;0;10;10;0;D33LAT-10201165;0.2;20;0;STATUETTE BRONZE GANESH;C
D33LAT-152010;000185;DEPOT;000185-9;40;1;0.5;0;D33LAT;0000001222;40;20150917;20151015;1510132335688;20;20;20;0;D33LAT-19800405;0.2;40;1;Nappe rect beige /tour rouge;C
D33LAT-152048;1503100;DEPOT;11515145;150;1;0.483333;0;D33LAT;0000001241;150;20150918;20151015;1510132334372;77.5;77.5;72.5;0;D33LAT-11500737;0.2;150;1;DESSERTE ORME 2T S/ROULETTES;C
D33LAT-152052;1500552;DEPOT;11502763;3;1;0.4;0;D33LAT;0000001244;3;20150918;20151015;1510132335432;1.8;1.8;1.2;0;D33LAT-11200973;0.2;3;1;LOT DE 3 CHOPE GM GRISES KRONENBOURG;C
D33LAT-152053;1501138;DEPOT;11505497;2;1;0.5;0;D33LAT;0000001244;2;20150918;20151015;15102512171135;0;1;1;0;D33LAT-10201165;0.2;2;0;SALADIER TERRE ;C
D33LAT-152054;1500572;DEPOT;11502911;0.5;1;0.5;0;D33LAT;0000001244;0.5;20150918;20151015;1510251217619;0;0.25;0.25;0;D33LAT-11500142;0.2;0.5;0;PLAT ANGELOTS ;C
D33LAT-152055;1500488;DEPOT;11502471;0.8;1;0.5;0;D33LAT;0000001244;0.8;20150918;20151015;15102512161268;0;0.4;0.4;0;D33LAT-10501088;0.2;0.8;0;DESSOUS DE PLAT PLEXI ;C
D33LAT-152056;1500493;DEPOT;11502495;0.8;1;0.5;0;D33LAT;0000001244;0.8;20150918;20151015;1510251216503;0;0.4;0.4;0;D33LAT-10900120;0.2;0.8;0;LOT DE 2 POT A LAIT PORCELAINE;C
D33LAT-152057;1500278;DEPOT;11501872;35;1;0.38;0;D33LAT;0000001245;35;20150918;20151015;1510141958322;21.7;21.7;13.3;0;D33LAT-10600207;0.2;35;1;H125-ESCABEAU 3 MARCHES;C
D33LAT-152058;1502097;DEPOT;11510153;245;1;0.4;0;D33LAT;0000001246;245;20150918;20151015;1510132335943;124.95;124.95;83.3;0;D33LAT-19700084;0.2;208.25;1;BANQUETTE MEDAILLON VERTE FLEURIE;C
D33LAT-152059;1502768;DEPOT;11513292;50;1;0.5;0;D33LAT;0000001246;50;20150918;20151015;1510132334875;21.25;21.25;21.25;0;D33LAT-11500656;0.2;42.5;1;SELLETTE HAUTE D/MARBRE 30*30;C
D33LAT-152061;1500525;DEPOT;11502633;9;1;0.4;0;D33LAT;0000001246;9;20150918;20151015;1510132335687;5.4;5.4;3.6;0;D33LAT-11200973;0.2;9;1;BUREAU CHENE 1T D/VERRE;C
D33LAT-152062;1500473;DEPOT;11502400;2;1;0.5;0;D33LAT;0000001246;2;20150918;20151015;1510132335200;1;1;1;0;D33LAT-11100165;0.2;2;1;POSTE RADIO CD ;C
D33LAT-152063;1500789;DEPOT;11503920;5;1;0.5;0;D33LAT;0000001246;5;20150918;20151015;1510251217625;0;2.5;2.5;0;D33LAT-11100265;0.2;5;0;RADIO CD CROWN +ACC ;C
D33LAT-152064;1501277;DEPOT;11506147;24;1;0.4;0;D33LAT;0000001247;24;20150918;20151015;1510132335431;14.4;14.4;9.6;0;D33LAT-11200973;0.2;24;1;ARMOIRE METAL 2P PM ;C
D33LAT-152068;000028;DEPOT;000028-5;3;1;0.5;0;D33LAT;0000001250;3;20150918;20151015;151013233575;1.5;1.5;1.5;0;D33LAT-10000746;0.2;3;1;Bol
breton pm;C
D33LAT-152070;1502549;DEPOT;11512225;1;2;0.4;0;D33LAT;0000001250;2;20150918;20151015;1510141958355;1.2;1.2;0.8;0;D33LAT-11300406;0.2;2;1;LOT DE 3 COUVERTS PM ;C
D33LAT-152072;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000001251;2;20150918;20151015;1510141958606;1.24;1.24;0.76;0;D33LAT-10600207;0.2;2;1;A320 PILE BOUTON ;C
D33LAT-152077;000201;DEPOT;000201-25;25;1;0.4;0;D33LAT;0000001255;25;20150918;20151015;1510132335175;15;15;10;0;D33LAT-19700084;0.2;25;1;LAMPE BERGER ;C
D33LAT-152078;1501982;DEPOT;11509604;6;1;0.5;0;D33LAT;0000001255;6;20150918;20151015;1510221620671;2.5;2.5;2.5;0;D33LAT-11400914;0.2;5;1;BILBOQUET BOIS ;C
D33LAT-152080;1500819;DEPOT;11504068;6.25;1;0.4;0;D33LAT;0000001256;6.25;20150918;20151015;151014195870;3.75;3.75;2.5;0;D33LAT-11300406;0.2;6.25;1;MEUBLE 4T COUL PVC ;C
D33LAT-152081;1501858;DEPOT;11509045;27.5;1;0.5;0;D33LAT;0000001257;27.5;20150918;20151015;1510132334846;13.75;13.75;13.75;0;D33LAT-11500465;0.2;27.5;1;TABLE DE CUISINE CARRELEE;C
D33LAT-152083;1503012;DEPOT;11514644;50;1;0.5;0;D33LAT;0000001259;50;20150918;20151015;1510132334902;25;25;25;0;D33LAT-10200633;0.2;50;1;ENS A CAFE CHRISTOFLE BLANC VERT FILET DORE;C
D33LAT-152087;1501373;DEPOT;11506604;10;1;0.5;0;D33LAT;0000001262;10;20150918;20151015;1510251217107;0;5;5;0;D33LAT-11000984;0.2;10;0;BROCHE POUR CUISSON ;C
D33LAT-152092;000089;DEPOT;000089-43;10;2;0.4;0;D33LAT;0000001264;20;20150918;20151015;1510132335758;12;12;8;0;D33LAT-19700084;0.2;20;1;Verre de lampe gm;C
D33LAT-152093;1403476;DEPOT;11417864;7.5;1;0.38;0;D33LAT;0000001265;7.5;20150918;20151015;1510132335504;4.65;4.65;2.85;0;D33LAT-10001258;0.2;7.5;1;4H10930*LEZARD ;C
D33LAT-152094;1502985;DEPOT;11514437;6;1;0.38;0;D33LAT;0000001265;6;20150918;20151015;1510132334127;3.72;3.72;2.28;0;D33LAT-10001258;0.2;6;1;5H10874*LEZARD PM ;C
D33LAT-152096;1502549;DEPOT;11512225;1;1;0.4;0;D33LAT;0000001267;1;20150918;20151015;1510141958355;0.6;0.6;0.4;0;D33LAT-11300406;0.2;1;1;LOT DE 3 COUVERTS PM ;C
D33LAT-152097;1502742;DEPOT;11513226;10;1;0.5;0;D33LAT;0000001268;10;20150918;20151015;1510132335430;4.25;4.25;4.25;0;D33LAT-10100425;0.2;8.5;1;CADRE LINCOLN ;C
D33LAT-152099;1501749;DEPOT;11508380;25;1;0.4;0;D33LAT;0000001270;25;20150918;20151015;151014195835;15;15;10;0;D33LAT-11500440;0.2;25;1;TABOURET ST OPIUM 30*30;C
D33LAT-152100;000041;DEPOT;000041-3;15;1;0.5;0;D33LAT;0000001271;15;20150918;20151015;1510132334110;7.5;7.5;7.5;0;D33LAT-10601203;0.2;15;1;Vasque plastique pvc;C
D33LAT-152101;1500411;DEPOT;11502151;1;2;0.38;0;D33LAT;0000001272;2;20150918;20151015;1510141958297;1.24;1.24;0.76;0;D33LAT-10600207;0.2;2;1;C272 BATON D ENCENS X60 N2;C
D33LAT-152106;000055;DEPOT;000055-1;5;1;0.2;0;D33LAT;0000001276;5;20150918;20151015;151013233487;4;4;1;0;D33LAT-19800369;0.2;5;1;Chat deco pm;C
D33LAT-152107;1502614;DEPOT;11512595;85;1;0.5;0;D33LAT;0000001277;85;20150918;20151015;1510132335583;42.5;42.5;42.5;0;D33LAT-10200999;0.2;85;1;LOT DE 4 CHAISES MERISIER AS/VERTE;C
D33LAT-152109;1501680;DEPOT;11508238;3.5;1;0.38;0;D33LAT;0000001279;3.5;20150918;20151015;1510141958578;2.17;2.17;1.33;0;D33LAT-10600207;0.2;3.5;1;A282 TABLEAU 28X28 ;C
D33LAT-152111;1502876;DEPOT;11513801;120;1;0.4;0;D33LAT;0000001281;120;20150918;20151015;1510132335174;61.2;61.2;40.8;0;D33LAT-19700084;0.2;102;1;TABLE A VOLETS MERISIER;C
D33LAT-152114;1502127;DEPOT;11510323;29;3;0.38;0;D33LAT;0000001283;87;20150918;20151015;1510141958611;53.94;53.94;33.06;0;D33LAT-10600207;0.2;87;1;D292 PORTANT VETEMENT ;C
D33LAT-152115;1503098;DEPOT;11515170;5;3;0.4;0;D33LAT;0000001284;15;20150918;20151015;1510132334888;9;9;6;0;D33LAT-11200973;0.2;15;1;THEIERE PM PORCELAINE ;C
D33LAT-152116;1503098;DEPOT;11515128;5;1;0.4;0;D33LAT;0000001284;5;20150918;20151015;1510132334888;3;3;2;0;D33LAT-11200973;0.2;5;1;THEIERE PM PORCEAINE ;C
D33LAT-152117;1502801;DEPOT;11513433;15;1;0.5;0;D33LAT;0000001284;15;20150918;20151015;1510191650491;7.5;7.5;7.5;0;D33LAT-11000560;0.2;15;1;PICHET BLEU 2 ANSES ;C
D33LAT-152118;1502701;DEPOT;11513030;42.5;1;0.5;0;D33LAT;0000001285;42.5;20150918;20151015;1510132335507;21.25;21.25;21.25;0;D33LAT-11500641;0.2;42.5;1;SUSPENSION ANGES 2 TULIPES;C
D33LAT-152120;1502200;DEPOT;11510582;126;1;0.489682;0;D33LAT;0000001287;126;20150918;20151015;1510132335685;64.3;64.3;61.7;0;D33LAT-10500426;0.2;126;1;TAPIS LAINE ET SOIE 180X280;C
D33LAT-152121;1502509;DEPOT;11512039;3.4;1;0.4;0;D33LAT;0000001288;3.4;20150918;20151015;1510132335842;2.04;2.04;1.36;0;D33LAT-11200973;0.2;3.4;1;PINCE TENAILLE ;C
D33LAT-152125;000204;DEPOT;000204-1;90;1;0.5;0;D33LAT;0000001289;90;20150918;20151015;1510132335429;45;45;45;0;D33LAT-10700630;0.2;90;1;Souffleur einhell+acc
etag;C
D33LAT-152126;1503056;DEPOT;11514913;45;1;0.5;0;D33LAT;0000001290;45;20150918;20151015;15102512171130;0;22.5;22.5;0;D33LAT-19901432;0.2;45;0;TABLE BASSE ROTIN ROUGE;C
D33LAT-152127;000118;DEPOT;000118-3;10;1;0.5;0;D33LAT;0000001290;10;20150918;20151015;15102512171148;0;5;5;0;D33LAT-10300828;0.2;10;0;Panier metal grillagé;C
D33LAT-152128;1500116;DEPOT;11500465;15;2;0.5;0;D33LAT;0000001290;30;20150918;20151015;1510251217874;0;15;15;0;D33LAT-11400927;0.2;30;0;BANC CHENE BLOND 205 ;C
D33LAT-152130;1502891;DEPOT;11513925;3;2;0.5;0;D33LAT;0000001292;6;20150918;20151015;1510132335817;3;3;3;0;D33LAT-11100165;0.2;6;1;CLUB DE GOLF ;C
D33LAT-152131;1502698;DEPOT;11513005;63.75;1;0.4;0;D33LAT;0000001293;63.75;20150918;20151015;1510132335755;38.25;38.25;25.5;0;D33LAT-19700084;0.2;63.75;1;BUREAU 2T ACAJOU ;C
D33LAT-152132;000096;DEPOT;000096-4;5;1;0.4;0;D33LAT;0000001293;5;20150918;20151015;1510141958296;3;3;2;0;D33LAT-11300406;0.2;5;1;Cadre pm noeuds marins;C
D33LAT-152133;1502971;DEPOT;11514562;2;1;0.2;0;D33LAT;0000001294;2;20150918;20151015;1510132334909;1.6;1.6;0.4;0;D33LAT-19800369;0.2;2;1;DVD ;C
D33LAT-152134;1502549;DEPOT;11512225;1;1;0.4;0;D33LAT;0000001294;1;20150918;20151015;1510141958355;0.6;0.6;0.4;0;D33LAT-11300406;0.2;1;1;LOT DE 3 COUVERTS PM ;C
D33LAT-152136;000185;DEPOT;000185-5;10;1;0.5;0;D33LAT;0000001296;10;20150918;20151015;1510132335688;5;5;5;0;D33LAT-19800405;0.2;10;1;Suspension grise;C
D33LAT-152137;000105;DEPOT;000105-2;15;1;0.5;0;D33LAT;0000001297;15;20150918;20151015;1510251217106;0;7.5;7.5;0;D33LAT-10300632;0.2;15;0;CADRE BLEU DORE
PEINTURE PAYSAGE;C
D33LAT-152138;1502931;DEPOT;11514149;10;1;0.4;0;D33LAT;0000001298;10;20150918;20151015;1510132334126;6;6;4;0;D33LAT-11200973;0.2;10;1;CADRE REPRO TOROMACHIE ;C
D33LAT-152139;1502549;DEPOT;11512277;5;1;0.4;0;D33LAT;0000001299;5;20150918;20151015;1510141958355;2.55;2.55;1.7;0;D33LAT-11300406;0.2;4.25;1;SALADIER ;C
D33LAT-152140;000184;DEPOT;000184-6;4;1;0.2;0;D33LAT;0000001300;4;20150918;20151015;1510132335428;3.2;3.2;0.8;0;D33LAT-19800369;0.2;4;1;Vase pm;C
